model,target,question_id,scope_id,kw_context,vl_propform,justify,k-shot,repeat_num,q_kw,q_vl,q_lf,expected,response
Qwen,Collocation_verbale,1,1,0,1,1,10,3,personnel,recruter,CausFunc_0,Oui,Non
Qwen,Collocation_verbale,1,1,0,1,1,10,4,personnel,recruter,CausFunc_0,Oui,Non
Qwen,Collocation_verbale,1,1,0,1,1,10,5,personnel,recruter,CausFunc_0,Oui,Non
Qwen,Collocation_verbale,2,1,0,1,1,10,1,dent,ronger,Labreal_12,Oui,Oui
Qwen,Collocation_verbale,2,1,0,1,1,10,2,dent,ronger,Labreal_12,Oui,Oui
Qwen,Collocation_verbale,2,1,0,1,1,10,3,dent,ronger,Labreal_12,Oui,Oui
Qwen,Collocation_verbale,2,1,0,1,1,10,4,dent,ronger,Labreal_12,Oui,Oui
Qwen,Collocation_verbale,2,1,0,1,1,10,5,dent,ronger,Labreal_12,Oui,Oui
Qwen,Collocation_verbale,3,1,0,1,1,10,1,nuage,flotter,Func_2,Oui,Oui
Qwen,Collocation_verbale,3,1,0,1,1,10,2,nuage,flotter,Func_2,Oui,Oui
Qwen,Collocation_verbale,3,1,0,1,1,10,3,nuage,flotter,Func_2,Oui,Oui
Qwen,Collocation_verbale,3,1,0,1,1,10,4,nuage,flotter,Func_2,Oui,Oui
Qwen,Collocation_verbale,3,1,0,1,1,10,5,nuage,flotter,Func_2,Oui,Oui
Qwen,Collocation_verbale,4,1,0,1,1,10,1,amour,tomber,IncepOper_1,Oui,Non
Qwen,Collocation_verbale,4,1,0,1,1,10,2,amour,tomber,IncepOper_1,Oui,Non
Qwen,Collocation_verbale,4,1,0,1,1,10,3,amour,tomber,IncepOper_1,Oui,Non
Qwen,Collocation_verbale,4,1,0,1,1,10,4,amour,tomber,IncepOper_1,Oui,Non
Qwen,Collocation_verbale,4,1,0,1,1,10,5,amour,tomber,IncepOper_1,Oui,Non
Qwen,Collocation_verbale,5,1,0,1,1,10,1,maladie,affecter,Func_2,Oui,Non
Qwen,Collocation_verbale,5,1,0,1,1,10,2,maladie,affecter,Func_2,Oui,Non
Qwen,Collocation_verbale,5,1,0,1,1,10,3,maladie,affecter,Func_2,Oui,Non
Qwen,Collocation_verbale,5,1,0,1,1,10,4,maladie,affecter,Func_2,Oui,Non
Qwen,Collocation_verbale,5,1,0,1,1,10,5,maladie,affecter,Func_2,Oui,Non
Qwen,Collocation_verbale,6,1,0,1,1,10,1,orage,couver,IncepFunc_0,Oui,Non
Qwen,Collocation_verbale,6,1,0,1,1,10,2,orage,couver,IncepFunc_0,Oui,Non
Qwen,Collocation_verbale,6,1,0,1,1,10,3,orage,couver,IncepFunc_0,Oui,Non
Qwen,Collocation_verbale,6,1,0,1,1,10,4,orage,couver,IncepFunc_0,Oui,Non
Qwen,Collocation_verbale,6,1,0,1,1,10,5,orage,couver,IncepFunc_0,Oui,Non
Qwen,Collocation_verbale,7,1,0,1,1,10,1,tempête,se lever,IncepFunc_0,Oui,Non
Qwen,Collocation_verbale,7,1,0,1,1,10,2,tempête,se lever,IncepFunc_0,Oui,Oui
Qwen,Collocation_verbale,7,1,0,1,1,10,3,tempête,se lever,IncepFunc_0,Oui,Non
Qwen,Collocation_verbale,7,1,0,1,1,10,4,tempête,se lever,IncepFunc_0,Oui,Non
Qwen,Collocation_verbale,7,1,0,1,1,10,5,tempête,se lever,IncepFunc_0,Oui,Non
Qwen,Collocation_verbale,8,1,0,1,1,10,1,forme,tracer,CausFunc_0,Oui,Oui
Qwen,Collocation_verbale,8,1,0,1,1,10,2,forme,tracer,CausFunc_0,Oui,Oui
Qwen,Collocation_verbale,8,1,0,1,1,10,3,forme,tracer,CausFunc_0,Oui,Oui
Qwen,Collocation_verbale,8,1,0,1,1,10,4,forme,tracer,CausFunc_0,Oui,Oui
Qwen,Collocation_verbale,8,1,0,1,1,10,5,forme,tracer,CausFunc_0,Oui,Oui
Qwen,Collocation_verbale,9,1,0,1,1,10,1,averse,tomber,Func_0,Oui,Oui
Qwen,Collocation_verbale,9,1,0,1,1,10,2,averse,tomber,Func_0,Oui,Oui
Qwen,Collocation_verbale,9,1,0,1,1,10,3,averse,tomber,Func_0,Oui,Oui
Qwen,Collocation_verbale,9,1,0,1,1,10,4,averse,tomber,Func_0,Oui,Oui
Qwen,Collocation_verbale,9,1,0,1,1,10,5,averse,tomber,Func_0,Oui,Oui
Qwen,Collocation_verbale,10,1,0,1,1,10,1,cadavre,gésir,Func_0,Oui,Non
Qwen,Collocation_verbale,10,1,0,1,1,10,2,cadavre,gésir,Func_0,Oui,Non
Qwen,Collocation_verbale,10,1,0,1,1,10,3,cadavre,gésir,Func_0,Oui,Non
Qwen,Collocation_verbale,10,1,0,1,1,10,4,cadavre,gésir,Func_0,Oui,Non
Qwen,Collocation_verbale,10,1,0,1,1,10,5,cadavre,gésir,Func_0,Oui,Non
Qwen,Collocation_verbale,11,1,0,1,1,10,1,tapis vert,autour,Loc_in,Non,Non
Qwen,Collocation_verbale,11,1,0,1,1,10,2,tapis vert,autour,Loc_in,Non,Non
Qwen,Collocation_verbale,11,1,0,1,1,10,3,tapis vert,autour,Loc_in,Non,Non
Qwen,Collocation_verbale,11,1,0,1,1,10,4,tapis vert,autour,Loc_in,Non,Non
Qwen,Collocation_verbale,11,1,0,1,1,10,5,tapis vert,autour,Loc_in,Non,Non
Qwen,Collocation_verbale,12,1,0,1,1,10,1,consommation,total,Ver,Non,Non
Qwen,Collocation_verbale,12,1,0,1,1,10,2,consommation,total,Ver,Non,Non
Qwen,Collocation_verbale,12,1,0,1,1,10,3,consommation,total,Ver,Non,Non
Qwen,Collocation_verbale,12,1,0,1,1,10,4,consommation,total,Ver,Non,Non
Qwen,Collocation_verbale,12,1,0,1,1,10,5,consommation,total,Ver,Non,Non
Qwen,Collocation_verbale,13,1,0,1,1,10,1,pin,pinède,Mult,Non,Non
Qwen,Collocation_verbale,13,1,0,1,1,10,2,pin,pinède,Mult,Non,Non
Qwen,Collocation_verbale,13,1,0,1,1,10,3,pin,pinède,Mult,Non,Non
Qwen,Collocation_verbale,13,1,0,1,1,10,4,pin,pinède,Mult,Non,Non
Qwen,Collocation_verbale,13,1,0,1,1,10,5,pin,pinède,Mult,Non,Non
Qwen,Collocation_verbale,14,1,0,1,1,10,1,banc,rangée,Mult,Non,Non
Qwen,Collocation_verbale,14,1,0,1,1,10,2,banc,rangée,Mult,Non,Non
Qwen,Collocation_verbale,14,1,0,1,1,10,3,banc,rangée,Mult,Non,Non
Qwen,Collocation_verbale,14,1,0,1,1,10,4,banc,rangée,Mult,Non,Non
Qwen,Collocation_verbale,14,1,0,1,1,10,5,banc,rangée,Mult,Non,Non
Qwen,Collocation_verbale,15,1,0,1,1,10,1,collabo,sale,Epit,Non,Non
Qwen,Collocation_verbale,15,1,0,1,1,10,2,collabo,sale,Epit,Non,Non
Qwen,Collocation_verbale,15,1,0,1,1,10,3,collabo,sale,Epit,Non,Non
Qwen,Collocation_verbale,15,1,0,1,1,10,4,collabo,sale,Epit,Non,Non
Qwen,Collocation_verbale,15,1,0,1,1,10,5,collabo,sale,Epit,Non,Non
Qwen,Collocation_verbale,16,1,0,1,1,10,1,propre,plus blanc que blanc,Magn,Non,Non
Qwen,Collocation_verbale,16,1,0,1,1,10,2,propre,plus blanc que blanc,Magn,Non,Non
Qwen,Collocation_verbale,16,1,0,1,1,10,3,propre,plus blanc que blanc,Magn,Non,Non
Qwen,Collocation_verbale,16,1,0,1,1,10,4,propre,plus blanc que blanc,Magn,Non,Non
Qwen,Collocation_verbale,16,1,0,1,1,10,5,propre,plus blanc que blanc,Magn,Non,Non
Qwen,Collocation_verbale,17,1,0,1,1,10,1,victime,innocente,Epit,Non,Non
Qwen,Collocation_verbale,17,1,0,1,1,10,2,victime,innocente,Epit,Non,Non
Qwen,Collocation_verbale,17,1,0,1,1,10,3,victime,innocente,Epit,Non,Non
Qwen,Collocation_verbale,17,1,0,1,1,10,4,victime,innocente,Epit,Non,Non
Qwen,Collocation_verbale,17,1,0,1,1,10,5,victime,innocente,Epit,Non,Non
Qwen,Collocation_verbale,18,1,0,1,1,10,1,plage,plagiste,Cap,Non,Non
Qwen,Collocation_verbale,18,1,0,1,1,10,2,plage,plagiste,Cap,Non,Non
Qwen,Collocation_verbale,18,1,0,1,1,10,3,plage,plagiste,Cap,Non,Non
Qwen,Collocation_verbale,18,1,0,1,1,10,4,plage,plagiste,Cap,Non,Non
Qwen,Collocation_verbale,18,1,0,1,1,10,5,plage,plagiste,Cap,Non,Non
Qwen,Collocation_verbale,19,1,0,1,1,10,1,opéra,directrice,Cap,Non,Non
Qwen,Collocation_verbale,19,1,0,1,1,10,2,opéra,directrice,Cap,Non,Non
Qwen,Collocation_verbale,19,1,0,1,1,10,3,opéra,directrice,Cap,Non,Non
Qwen,Collocation_verbale,19,1,0,1,1,10,4,opéra,directrice,Cap,Non,Non
Qwen,Collocation_verbale,19,1,0,1,1,10,5,opéra,directrice,Cap,Non,Non
Qwen,Collocation_verbale,20,1,0,1,1,10,1,dentition,dent,Sing,Non,Non
Qwen,Collocation_verbale,20,1,0,1,1,10,2,dentition,dent,Sing,Non,Non
Qwen,Collocation_verbale,20,1,0,1,1,10,3,dentition,dent,Sing,Non,Non
Qwen,Collocation_verbale,20,1,0,1,1,10,4,dentition,dent,Sing,Non,Non
Qwen,Collocation_verbale,20,1,0,1,1,10,5,dentition,dent,Sing,Non,Non
Qwen,Verbe_support,1,1,0,1,1,10,1,fatigue,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,1,1,0,1,1,10,2,fatigue,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,1,1,0,1,1,10,3,fatigue,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,1,1,0,1,1,10,4,fatigue,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,1,1,0,1,1,10,5,fatigue,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,2,1,0,1,1,10,1,orgueil,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,2,1,0,1,1,10,2,orgueil,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,2,1,0,1,1,10,3,orgueil,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,2,1,0,1,1,10,4,orgueil,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,2,1,0,1,1,10,5,orgueil,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,3,1,0,1,1,10,1,coup de coude,donner,Oper_1,Oui,Non
Qwen,Verbe_support,3,1,0,1,1,10,2,coup de coude,donner,Oper_1,Oui,Non
Qwen,Verbe_support,3,1,0,1,1,10,3,coup de coude,donner,Oper_1,Oui,Non
Qwen,Verbe_support,3,1,0,1,1,10,4,coup de coude,donner,Oper_1,Oui,Non
Qwen,Verbe_support,3,1,0,1,1,10,5,coup de coude,donner,Oper_1,Oui,Non
Qwen,Verbe_support,4,1,0,1,1,10,1,orage,s’abattre,Func_2,Oui,Non
Qwen,Verbe_support,4,1,0,1,1,10,2,orage,s’abattre,Func_2,Oui,Non
Qwen,Verbe_support,4,1,0,1,1,10,3,orage,s’abattre,Func_2,Oui,Non
Qwen,Verbe_support,4,1,0,1,1,10,4,orage,s’abattre,Func_2,Oui,Non
Qwen,Verbe_support,4,1,0,1,1,10,5,orage,s’abattre,Func_2,Oui,Non
Qwen,Verbe_support,5,1,0,1,1,10,1,mal au cœur,avoir,Oper_1,Oui,Non
Qwen,Verbe_support,5,1,0,1,1,10,2,mal au cœur,avoir,Oper_1,Oui,Non
Qwen,Verbe_support,5,1,0,1,1,10,3,mal au cœur,avoir,Oper_1,Oui,Non
Qwen,Verbe_support,5,1,0,1,1,10,4,mal au cœur,avoir,Oper_1,Oui,Non
Qwen,Verbe_support,5,1,0,1,1,10,5,mal au cœur,avoir,Oper_1,Oui,Non
Qwen,Verbe_support,6,1,0,1,1,10,1,froid dans le dos,faire,Oper_2,Oui,Non
Qwen,Verbe_support,6,1,0,1,1,10,2,froid dans le dos,faire,Oper_2,Oui,Non
Qwen,Verbe_support,6,1,0,1,1,10,3,froid dans le dos,faire,Oper_2,Oui,Non
Qwen,Verbe_support,6,1,0,1,1,10,4,froid dans le dos,faire,Oper_2,Oui,Non
Qwen,Verbe_support,6,1,0,1,1,10,5,froid dans le dos,faire,Oper_2,Oui,Non
Qwen,Verbe_support,7,1,0,1,1,10,1,corps,reposer,Func_0,Oui,Non
Qwen,Verbe_support,7,1,0,1,1,10,2,corps,reposer,Func_0,Oui,Non
Qwen,Verbe_support,7,1,0,1,1,10,3,corps,reposer,Func_0,Oui,Non
Qwen,Verbe_support,7,1,0,1,1,10,4,corps,reposer,Func_0,Oui,Non
Qwen,Verbe_support,7,1,0,1,1,10,5,corps,reposer,Func_0,Oui,Non
Qwen,Verbe_support,8,1,0,1,1,10,1,tragédie,faire face,Oper_2,Oui,Non
Qwen,Verbe_support,8,1,0,1,1,10,2,tragédie,faire face,Oper_2,Oui,Non
Qwen,Verbe_support,8,1,0,1,1,10,3,tragédie,faire face,Oper_2,Oui,Non
Qwen,Verbe_support,8,1,0,1,1,10,4,tragédie,faire face,Oper_2,Oui,Non
Qwen,Verbe_support,8,1,0,1,1,10,5,tragédie,faire face,Oper_2,Oui,Non
Qwen,Verbe_support,9,1,0,1,1,10,1,averse,tomber,Func_0,Oui,Non
Qwen,Verbe_support,9,1,0,1,1,10,2,averse,tomber,Func_0,Oui,Non
Qwen,Verbe_support,9,1,0,1,1,10,3,averse,tomber,Func_0,Oui,Non
Qwen,Verbe_support,9,1,0,1,1,10,4,averse,tomber,Func_0,Oui,Non
Qwen,Verbe_support,9,1,0,1,1,10,5,averse,tomber,Func_0,Oui,Non
Qwen,Verbe_support,10,1,0,1,1,10,1,tornade,balayer,Func_2,Oui,Non
Qwen,Verbe_support,10,1,0,1,1,10,2,tornade,balayer,Func_2,Oui,Non
Qwen,Verbe_support,10,1,0,1,1,10,3,tornade,balayer,Func_2,Oui,Non
Qwen,Verbe_support,10,1,0,1,1,10,4,tornade,balayer,Func_2,Oui,Non
Qwen,Verbe_support,10,1,0,1,1,10,5,tornade,balayer,Func_2,Oui,Non
Qwen,Verbe_support,11,1,0,1,1,10,1,coma,sortir,FinOper_1,Non,Non
Qwen,Verbe_support,11,1,0,1,1,10,2,coma,sortir,FinOper_1,Non,Non
Qwen,Verbe_support,11,1,0,1,1,10,3,coma,sortir,FinOper_1,Non,Non
Qwen,Verbe_support,11,1,0,1,1,10,4,coma,sortir,FinOper_1,Non,Non
Qwen,Verbe_support,11,1,0,1,1,10,5,coma,sortir,FinOper_1,Non,Non
Qwen,Verbe_support,12,1,0,1,1,10,1,armoire,stocker,Labreal_12,Non,Non
Qwen,Verbe_support,12,1,0,1,1,10,2,armoire,stocker,Labreal_12,Non,Non
Qwen,Verbe_support,12,1,0,1,1,10,3,armoire,stocker,Labreal_12,Non,Non
Qwen,Verbe_support,12,1,0,1,1,10,4,armoire,stocker,Labreal_12,Non,Non
Qwen,Verbe_support,12,1,0,1,1,10,5,armoire,stocker,Labreal_12,Non,Non
Qwen,Verbe_support,13,1,0,1,1,10,1,grille-pain,griller,Labreal_12,Non,Non
Qwen,Verbe_support,13,1,0,1,1,10,2,grille-pain,griller,Labreal_12,Non,Non
Qwen,Verbe_support,13,1,0,1,1,10,3,grille-pain,griller,Labreal_12,Non,Non
Qwen,Verbe_support,13,1,0,1,1,10,4,grille-pain,griller,Labreal_12,Non,Non
Qwen,Verbe_support,13,1,0,1,1,10,5,grille-pain,griller,Labreal_12,Non,Non
Qwen,Verbe_support,14,1,0,1,1,10,1,cycliste,pédaler,Fact_0,Non,Non
Qwen,Verbe_support,14,1,0,1,1,10,2,cycliste,pédaler,Fact_0,Non,Non
Qwen,Verbe_support,14,1,0,1,1,10,3,cycliste,pédaler,Fact_0,Non,Non
Qwen,Verbe_support,14,1,0,1,1,10,4,cycliste,pédaler,Fact_0,Non,Non
Qwen,Verbe_support,14,1,0,1,1,10,5,cycliste,pédaler,Fact_0,Non,Non
Qwen,Verbe_support,15,1,0,1,1,10,1,tempête,éclater,IncepFunc_0,Non,Non
Qwen,Verbe_support,15,1,0,1,1,10,2,tempête,éclater,IncepFunc_0,Non,Non
Qwen,Verbe_support,15,1,0,1,1,10,3,tempête,éclater,IncepFunc_0,Non,Non
Qwen,Verbe_support,15,1,0,1,1,10,4,tempête,éclater,IncepFunc_0,Non,Non
Qwen,Verbe_support,15,1,0,1,1,10,5,tempête,éclater,IncepFunc_0,Non,Non
Qwen,Verbe_support,16,1,0,1,1,10,1,corps,prendre soin,Real_1,Non,Non
Qwen,Verbe_support,16,1,0,1,1,10,2,corps,prendre soin,Real_1,Non,Non
Qwen,Verbe_support,16,1,0,1,1,10,3,corps,prendre soin,Real_1,Non,Non
Qwen,Verbe_support,16,1,0,1,1,10,4,corps,prendre soin,Real_1,Non,Non
Qwen,Verbe_support,16,1,0,1,1,10,5,corps,prendre soin,Real_1,Non,Non
Qwen,Verbe_support,17,1,0,1,1,10,1,dent,mastiquer,Labreal_12,Non,Non
Qwen,Verbe_support,17,1,0,1,1,10,2,dent,mastiquer,Labreal_12,Non,Non
Qwen,Verbe_support,17,1,0,1,1,10,3,dent,mastiquer,Labreal_12,Non,Non
Qwen,Verbe_support,17,1,0,1,1,10,4,dent,mastiquer,Labreal_12,Non,Non
Qwen,Verbe_support,17,1,0,1,1,10,5,dent,mastiquer,Labreal_12,Non,Non
Qwen,Verbe_support,18,1,0,1,1,10,1,insecte,tuer,LiquFunc_0,Non,Non
Qwen,Verbe_support,18,1,0,1,1,10,2,insecte,tuer,LiquFunc_0,Non,Non
Qwen,Verbe_support,18,1,0,1,1,10,3,insecte,tuer,LiquFunc_0,Non,Non
Qwen,Verbe_support,18,1,0,1,1,10,4,insecte,tuer,LiquFunc_0,Non,Non
Qwen,Verbe_support,18,1,0,1,1,10,5,insecte,tuer,LiquFunc_0,Non,Non
Qwen,Verbe_support,19,1,0,1,1,10,1,figure,illustrer,Fact_0,Non,Non
Qwen,Verbe_support,19,1,0,1,1,10,2,figure,illustrer,Fact_0,Non,Non
Qwen,Verbe_support,19,1,0,1,1,10,3,figure,illustrer,Fact_0,Non,Non
Qwen,Verbe_support,19,1,0,1,1,10,4,figure,illustrer,Fact_0,Non,Non
Qwen,Verbe_support,19,1,0,1,1,10,5,figure,illustrer,Fact_0,Non,Non
Qwen,Verbe_support,20,1,0,1,1,10,1,tornade,se lever,IncepFunc_0,Non,Non
Qwen,Verbe_support,20,1,0,1,1,10,2,tornade,se lever,IncepFunc_0,Non,Non
Qwen,Verbe_support,20,1,0,1,1,10,3,tornade,se lever,IncepFunc_0,Non,Non
Qwen,Verbe_support,20,1,0,1,1,10,4,tornade,se lever,IncepFunc_0,Non,Non
Qwen,Verbe_support,20,1,0,1,1,10,5,tornade,se lever,IncepFunc_0,Non,Non
Qwen,Verbe_support,21,2,0,1,1,10,1,fatigue,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,21,2,0,1,1,10,2,fatigue,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,21,2,0,1,1,10,3,fatigue,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,21,2,0,1,1,10,4,fatigue,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,21,2,0,1,1,10,5,fatigue,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,22,2,0,1,1,10,1,orgueil,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,22,2,0,1,1,10,2,orgueil,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,22,2,0,1,1,10,3,orgueil,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,22,2,0,1,1,10,4,orgueil,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,22,2,0,1,1,10,5,orgueil,ressentir,Oper_1,Oui,Non
Qwen,Verbe_support,23,2,0,1,1,10,1,coup de coude,donner,Oper_1,Oui,Non
Qwen,Verbe_support,23,2,0,1,1,10,2,coup de coude,donner,Oper_1,Oui,Non
Qwen,Verbe_support,23,2,0,1,1,10,3,coup de coude,donner,Oper_1,Oui,Non
Qwen,Verbe_support,23,2,0,1,1,10,4,coup de coude,donner,Oper_1,Oui,Non
Qwen,Verbe_support,23,2,0,1,1,10,5,coup de coude,donner,Oper_1,Oui,Non
Qwen,Verbe_support,24,2,0,1,1,10,1,orage,s’abattre,Func_2,Oui,Non
Qwen,Verbe_support,24,2,0,1,1,10,2,orage,s’abattre,Func_2,Oui,Non
Qwen,Verbe_support,24,2,0,1,1,10,3,orage,s’abattre,Func_2,Oui,Non
Qwen,Verbe_support,24,2,0,1,1,10,4,orage,s’abattre,Func_2,Oui,Non
Qwen,Verbe_support,24,2,0,1,1,10,5,orage,s’abattre,Func_2,Oui,Non
Qwen,Verbe_support,25,2,0,1,1,10,1,mal au cœur,avoir,Oper_1,Oui,Non
Qwen,Verbe_support,25,2,0,1,1,10,2,mal au cœur,avoir,Oper_1,Oui,Non
Qwen,Verbe_support,25,2,0,1,1,10,3,mal au cœur,avoir,Oper_1,Oui,Non
Qwen,Verbe_support,25,2,0,1,1,10,4,mal au cœur,avoir,Oper_1,Oui,Non
Qwen,Verbe_support,25,2,0,1,1,10,5,mal au cœur,avoir,Oper_1,Oui,Non
Qwen,Verbe_support,26,2,0,1,1,10,1,froid dans le dos,faire,Oper_2,Oui,Non
Qwen,Verbe_support,26,2,0,1,1,10,2,froid dans le dos,faire,Oper_2,Oui,Non
Qwen,Verbe_support,26,2,0,1,1,10,3,froid dans le dos,faire,Oper_2,Oui,Non
Qwen,Verbe_support,26,2,0,1,1,10,4,froid dans le dos,faire,Oper_2,Oui,Non
Qwen,Verbe_support,26,2,0,1,1,10,5,froid dans le dos,faire,Oper_2,Oui,Non
Qwen,Verbe_support,27,2,0,1,1,10,1,corps,reposer,Func_0,Oui,Non
Qwen,Verbe_support,27,2,0,1,1,10,2,corps,reposer,Func_0,Oui,Non
Qwen,Verbe_support,27,2,0,1,1,10,3,corps,reposer,Func_0,Oui,Non
Qwen,Verbe_support,27,2,0,1,1,10,4,corps,reposer,Func_0,Oui,Non
Qwen,Verbe_support,27,2,0,1,1,10,5,corps,reposer,Func_0,Oui,Non
Qwen,Verbe_support,28,2,0,1,1,10,1,tragédie,faire face,Oper_2,Oui,Non
Qwen,Verbe_support,28,2,0,1,1,10,2,tragédie,faire face,Oper_2,Oui,Non
Qwen,Verbe_support,28,2,0,1,1,10,3,tragédie,faire face,Oper_2,Oui,Non
Qwen,Verbe_support,28,2,0,1,1,10,4,tragédie,faire face,Oper_2,Oui,Non
Qwen,Verbe_support,28,2,0,1,1,10,5,tragédie,faire face,Oper_2,Oui,Non
Qwen,Verbe_support,29,2,0,1,1,10,1,averse,tomber,Func_0,Oui,Non
Qwen,Verbe_support,29,2,0,1,1,10,2,averse,tomber,Func_0,Oui,Non
Qwen,Verbe_support,29,2,0,1,1,10,3,averse,tomber,Func_0,Oui,Non
Qwen,Verbe_support,29,2,0,1,1,10,4,averse,tomber,Func_0,Oui,Non
Qwen,Verbe_support,29,2,0,1,1,10,5,averse,tomber,Func_0,Oui,Non
Qwen,Verbe_support,30,2,0,1,1,10,1,tornade,balayer,Func_2,Oui,Non
Qwen,Verbe_support,30,2,0,1,1,10,2,tornade,balayer,Func_2,Oui,Non
Qwen,Verbe_support,30,2,0,1,1,10,3,tornade,balayer,Func_2,Oui,Non
Qwen,Verbe_support,30,2,0,1,1,10,4,tornade,balayer,Func_2,Oui,Non
Qwen,Verbe_support,30,2,0,1,1,10,5,tornade,balayer,Func_2,Oui,Non
Qwen,Verbe_support,31,2,0,1,1,10,1,dé à coudre,petit,Epit,Non,Non
Qwen,Verbe_support,31,2,0,1,1,10,2,dé à coudre,petit,Epit,Non,Non
Qwen,Verbe_support,31,2,0,1,1,10,3,dé à coudre,petit,Epit,Non,Non
Qwen,Verbe_support,31,2,0,1,1,10,4,dé à coudre,petit,Epit,Non,Non
Qwen,Verbe_support,31,2,0,1,1,10,5,dé à coudre,petit,Epit,Non,Non
Qwen,Verbe_support,32,2,0,1,1,10,1,draisienne,à,Instr,Non,Non
Qwen,Verbe_support,32,2,0,1,1,10,2,draisienne,à,Instr,Non,Non
Qwen,Verbe_support,32,2,0,1,1,10,3,draisienne,à,Instr,Non,Non
Qwen,Verbe_support,32,2,0,1,1,10,4,draisienne,à,Instr,Non,Non
Qwen,Verbe_support,32,2,0,1,1,10,5,draisienne,à,Instr,Non,Non
Qwen,Verbe_support,33,2,0,1,1,10,1,bus,à bord,Loc_in,Non,Non
Qwen,Verbe_support,33,2,0,1,1,10,2,bus,à bord,Loc_in,Non,Non
Qwen,Verbe_support,33,2,0,1,1,10,3,bus,à bord,Loc_in,Non,Non
Qwen,Verbe_support,33,2,0,1,1,10,4,bus,à bord,Loc_in,Non,Non
Qwen,Verbe_support,33,2,0,1,1,10,5,bus,à bord,Loc_in,Non,Non
Qwen,Verbe_support,34,2,0,1,1,10,1,hold-up,véritable,Epit,Non,Non
Qwen,Verbe_support,34,2,0,1,1,10,2,hold-up,véritable,Epit,Non,Non
Qwen,Verbe_support,34,2,0,1,1,10,3,hold-up,véritable,Epit,Non,Non
Qwen,Verbe_support,34,2,0,1,1,10,4,hold-up,véritable,Epit,Non,Non
Qwen,Verbe_support,34,2,0,1,1,10,5,hold-up,véritable,Epit,Non,Non
Qwen,Verbe_support,35,2,0,1,1,10,1,paradis,véritable,Epit,Non,Non
Qwen,Verbe_support,35,2,0,1,1,10,2,paradis,véritable,Epit,Non,Non
Qwen,Verbe_support,35,2,0,1,1,10,3,paradis,véritable,Epit,Non,Non
Qwen,Verbe_support,35,2,0,1,1,10,4,paradis,véritable,Epit,Non,Non
Qwen,Verbe_support,35,2,0,1,1,10,5,paradis,véritable,Epit,Non,Non
Qwen,Verbe_support,36,2,0,1,1,10,1,poireau,botte,Mult,Non,Non
Qwen,Verbe_support,36,2,0,1,1,10,2,poireau,botte,Mult,Non,Non
Qwen,Verbe_support,36,2,0,1,1,10,3,poireau,botte,Mult,Non,Non
Qwen,Verbe_support,36,2,0,1,1,10,4,poireau,botte,Mult,Non,Non
Qwen,Verbe_support,36,2,0,1,1,10,5,poireau,botte,Mult,Non,Non
Qwen,Verbe_support,37,2,0,1,1,10,1,course,frénétique,Magn_vitesse,Non,Non
Qwen,Verbe_support,37,2,0,1,1,10,2,course,frénétique,Magn_vitesse,Non,Non
Qwen,Verbe_support,37,2,0,1,1,10,3,course,frénétique,Magn_vitesse,Non,Non
Qwen,Verbe_support,37,2,0,1,1,10,4,course,frénétique,Magn_vitesse,Non,Non
Qwen,Verbe_support,37,2,0,1,1,10,5,course,frénétique,Magn_vitesse,Non,Non
Qwen,Verbe_support,38,2,0,1,1,10,1,lessive,laver,Labreal_12,Non,Non
Qwen,Verbe_support,38,2,0,1,1,10,2,lessive,laver,Labreal_12,Non,Non
Qwen,Verbe_support,38,2,0,1,1,10,3,lessive,laver,Labreal_12,Non,Non
Qwen,Verbe_support,38,2,0,1,1,10,4,lessive,laver,Labreal_12,Non,Non
Qwen,Verbe_support,38,2,0,1,1,10,5,lessive,laver,Labreal_12,Non,Non
Qwen,Verbe_support,39,2,0,1,1,10,1,nez,énorme,Magn_taille,Non,Non
Qwen,Verbe_support,39,2,0,1,1,10,2,nez,énorme,Magn_taille,Non,Non
Qwen,Verbe_support,39,2,0,1,1,10,3,nez,énorme,Magn_taille,Non,Non
Qwen,Verbe_support,39,2,0,1,1,10,4,nez,énorme,Magn_taille,Non,Non
Qwen,Verbe_support,39,2,0,1,1,10,5,nez,énorme,Magn_taille,Non,Non
Qwen,Verbe_support,40,2,0,1,1,10,1,formule,toute faite,Redun,Non,Non
