model,target,question_id,scope_id,kw_context,vl_propform,justify,k-shot,repeat_num,q_kw,q_vl,q_lf,expected,response
meta-llama,Conv-ij,52,3,0,0,1,10,2,injustice,injustement,Adv_1,Non,Oui
meta-llama,Conv-ij,52,3,0,0,1,10,3,injustice,injustement,Adv_1,Non,Oui
meta-llama,Conv-ij,52,3,0,0,1,10,4,injustice,injustement,Adv_1,Non,Oui
meta-llama,Conv-ij,53,3,0,0,1,10,1,arrêter,s’arrêter,Result_2,Non,Non
meta-llama,Conv-ij,53,3,0,0,1,10,3,arrêter,s’arrêter,Result_2,Non,Oui
meta-llama,Conv-ij,53,3,0,0,1,10,4,arrêter,s’arrêter,Result_2,Non,Oui
meta-llama,Conv-ij,54,3,0,0,1,10,1,couché,être,Pred,Non,Non
meta-llama,Conv-ij,54,3,0,0,1,10,3,couché,être,Pred,Non,Non
meta-llama,Conv-ij,54,3,0,0,1,10,4,couché,être,Pred,Non,Oui
meta-llama,Conv-ij,55,3,0,0,1,10,1,arrêter,s’arrêter,Result_2,Non,Non
meta-llama,Conv-ij,55,3,0,0,1,10,3,arrêter,s’arrêter,Result_2,Non,Oui
meta-llama,Conv-ij,55,3,0,0,1,10,4,arrêter,s’arrêter,Result_2,Non,Oui
meta-llama,Conv-ij,56,3,0,0,1,10,1,terre,terrestre,A_0,Non,Non
meta-llama,Conv-ij,56,3,0,0,1,10,3,terre,terrestre,A_0,Non,Oui
meta-llama,Conv-ij,56,3,0,0,1,10,4,terre,terrestre,A_0,Non,Oui
meta-llama,Conv-ij,57,3,0,0,1,10,1,décider,décision,S_0,Non,Non
meta-llama,Conv-ij,57,3,0,0,1,10,2,décider,décision,S_0,Non,Oui
meta-llama,Conv-ij,57,3,0,0,1,10,3,décider,décision,S_0,Non,Non
meta-llama,Conv-ij,57,3,0,0,1,10,4,décider,décision,S_0,Non,Oui
meta-llama,Conv-ij,58,3,0,0,1,10,1,vierge,Vierge Mère,Syn,Non,Non
meta-llama,Conv-ij,58,3,0,0,1,10,2,vierge,Vierge Mère,Syn,Non,Oui
meta-llama,Conv-ij,58,3,0,0,1,10,3,vierge,Vierge Mère,Syn,Non,Non
meta-llama,Conv-ij,58,3,0,0,1,10,4,vierge,Vierge Mère,Syn,Non,Oui
meta-llama,Conv-ij,59,3,0,0,1,10,1,se terminer,terminer,Conv_21,Non,Oui
meta-llama,Conv-ij,59,3,0,0,1,10,3,se terminer,terminer,Conv_21,Non,Oui
meta-llama,Conv-ij,59,3,0,0,1,10,4,se terminer,terminer,Conv_21,Non,Oui
meta-llama,Conv-ij,60,3,0,0,1,10,1,gentiane,apéritif,Gener,Non,Non
meta-llama,Conv-ij,60,3,0,0,1,10,3,gentiane,apéritif,Gener,Non,Non
meta-llama,Conv-ij,60,3,0,0,1,10,4,gentiane,apéritif,Gener,Non,Oui
meta-llama,Gener,1,1,0,0,1,10,1,liseron,fleur,Gener,Oui,Non
meta-llama,Gener,1,1,0,0,1,10,2,liseron,fleur,Gener,Oui,Oui
meta-llama,Gener,1,1,0,0,1,10,3,liseron,fleur,Gener,Oui,Oui
meta-llama,Gener,1,1,0,0,1,10,4,liseron,fleur,Gener,Oui,Oui
meta-llama,Gener,2,1,0,0,1,10,1,grève,mouvement social,Gener,Oui,Non
meta-llama,Gener,2,1,0,0,1,10,2,grève,mouvement social,Gener,Oui,Oui
meta-llama,Gener,2,1,0,0,1,10,3,grève,mouvement social,Gener,Oui,Oui
meta-llama,Gener,2,1,0,0,1,10,4,grève,mouvement social,Gener,Oui,Oui
meta-llama,Gener,2,1,0,0,1,10,5,grève,mouvement social,Gener,Oui,Oui
meta-llama,Gener,3,1,0,0,1,10,1,soleil,astre,Gener,Oui,Non
meta-llama,Gener,3,1,0,0,1,10,3,soleil,astre,Gener,Oui,Oui
meta-llama,Gener,3,1,0,0,1,10,4,soleil,astre,Gener,Oui,Oui
meta-llama,Gener,4,1,0,0,1,10,1,lavement,acte médical,Gener,Oui,Non
meta-llama,Gener,4,1,0,0,1,10,2,lavement,acte médical,Gener,Oui,Oui
meta-llama,Gener,4,1,0,0,1,10,3,lavement,acte médical,Gener,Oui,Oui
meta-llama,Gener,4,1,0,0,1,10,4,lavement,acte médical,Gener,Oui,Oui
meta-llama,Gener,5,1,0,0,1,10,1,mammifère,ordre,Gener,Oui,Non
meta-llama,Gener,5,1,0,0,1,10,2,mammifère,ordre,Gener,Oui,Oui
meta-llama,Gener,5,1,0,0,1,10,3,mammifère,ordre,Gener,Oui,Oui
meta-llama,Gener,5,1,0,0,1,10,4,mammifère,ordre,Gener,Oui,Oui
meta-llama,Gener,6,1,0,0,1,10,1,soleil,lieu géographique,Gener,Oui,Non
meta-llama,Gener,6,1,0,0,1,10,2,soleil,lieu géographique,Gener,Oui,Oui
meta-llama,Gener,6,1,0,0,1,10,3,soleil,lieu géographique,Gener,Oui,Non
meta-llama,Gener,6,1,0,0,1,10,4,soleil,lieu géographique,Gener,Oui,Non
meta-llama,Gener,7,1,0,0,1,10,1,calcéolaire,plante,Gener,Oui,Non
meta-llama,Gener,7,1,0,0,1,10,2,calcéolaire,plante,Gener,Oui,Oui
meta-llama,Gener,7,1,0,0,1,10,3,calcéolaire,plante,Gener,Oui,Non
meta-llama,Gener,7,1,0,0,1,10,4,calcéolaire,plante,Gener,Oui,Oui
meta-llama,Gener,8,1,0,0,1,10,1,chemise,vêtement,Gener,Oui,Non
meta-llama,Gener,8,1,0,0,1,10,3,chemise,vêtement,Gener,Oui,Oui
meta-llama,Gener,8,1,0,0,1,10,4,chemise,vêtement,Gener,Oui,Oui
meta-llama,Gener,9,1,0,0,1,10,1,curiosité,sentiment,Gener,Oui,Non
meta-llama,Gener,9,1,0,0,1,10,3,curiosité,sentiment,Gener,Oui,Non
meta-llama,Gener,9,1,0,0,1,10,4,curiosité,sentiment,Gener,Oui,Oui
meta-llama,Gener,10,1,0,0,1,10,1,guitare,instrument,Gener,Oui,Oui
meta-llama,Gener,10,1,0,0,1,10,2,guitare,instrument,Gener,Oui,Oui
meta-llama,Gener,10,1,0,0,1,10,3,guitare,instrument,Gener,Oui,Oui
meta-llama,Gener,10,1,0,0,1,10,4,guitare,instrument,Gener,Oui,Oui
meta-llama,Gener,11,1,0,0,1,10,1,désespérer,se désespérer,Conv_21,Non,Non
meta-llama,Gener,11,1,0,0,1,10,2,désespérer,se désespérer,Conv_21,Non,Oui
meta-llama,Gener,11,1,0,0,1,10,3,désespérer,se désespérer,Conv_21,Non,Non
meta-llama,Gener,11,1,0,0,1,10,4,désespérer,se désespérer,Conv_21,Non,Non
meta-llama,Gener,12,1,0,0,1,10,1,instit,institutrice,Syn,Non,Non
meta-llama,Gener,12,1,0,0,1,10,2,instit,institutrice,Syn,Non,Oui
meta-llama,Gener,12,1,0,0,1,10,3,instit,institutrice,Syn,Non,Oui
meta-llama,Gener,12,1,0,0,1,10,4,instit,institutrice,Syn,Non,Oui
meta-llama,Gener,13,1,0,0,1,10,1,servir,faire usage,Conv_231,Non,Non
meta-llama,Gener,13,1,0,0,1,10,2,servir,faire usage,Conv_231,Non,Oui
meta-llama,Gener,13,1,0,0,1,10,3,servir,faire usage,Conv_231,Non,Non
meta-llama,Gener,13,1,0,0,1,10,4,servir,faire usage,Conv_231,Non,Oui
meta-llama,Gener,13,1,0,0,1,10,5,servir,faire usage,Conv_231,Non,Non
meta-llama,Gener,14,1,0,0,1,10,1,avoir,aller,Conv_21,Non,Non
meta-llama,Gener,14,1,0,0,1,10,2,avoir,aller,Conv_21,Non,Oui
meta-llama,Gener,14,1,0,0,1,10,3,avoir,aller,Conv_21,Non,Non
meta-llama,Gener,14,1,0,0,1,10,4,avoir,aller,Conv_21,Non,Non
meta-llama,Gener,15,1,0,0,1,10,1,rando,randonnée,Syn,Non,Non
meta-llama,Gener,15,1,0,0,1,10,2,rando,randonnée,Syn,Non,Oui
meta-llama,Gener,15,1,0,0,1,10,3,rando,randonnée,Syn,Non,Oui
meta-llama,Gener,15,1,0,0,1,10,4,rando,randonnée,Syn,Non,Oui
meta-llama,Gener,16,1,0,0,1,10,1,gogues,cabinet d’aisances,Syn,Non,Non
meta-llama,Gener,16,1,0,0,1,10,2,gogues,cabinet d’aisances,Syn,Non,Oui
meta-llama,Gener,16,1,0,0,1,10,3,gogues,cabinet d’aisances,Syn,Non,Non
meta-llama,Gener,16,1,0,0,1,10,4,gogues,cabinet d’aisances,Syn,Non,Oui
meta-llama,Gener,17,1,0,0,1,10,1,cigare,caboche,Syn,Non,Non
meta-llama,Gener,17,1,0,0,1,10,2,cigare,caboche,Syn,Non,Non
meta-llama,Gener,17,1,0,0,1,10,3,cigare,caboche,Syn,Non,Non
meta-llama,Gener,17,1,0,0,1,10,4,cigare,caboche,Syn,Non,Non
meta-llama,Gener,18,1,0,0,1,10,1,accueillir,se trouver,Conv_21,Non,Non
meta-llama,Gener,18,1,0,0,1,10,2,accueillir,se trouver,Conv_21,Non,Oui
meta-llama,Gener,18,1,0,0,1,10,3,accueillir,se trouver,Conv_21,Non,Non
meta-llama,Gener,18,1,0,0,1,10,4,accueillir,se trouver,Conv_21,Non,Oui
meta-llama,Gener,19,1,0,0,1,10,1,vécés,waters,Syn,Non,Non
meta-llama,Gener,19,1,0,0,1,10,2,vécés,waters,Syn,Non,Oui
meta-llama,Gener,19,1,0,0,1,10,3,vécés,waters,Syn,Non,Non
meta-llama,Gener,19,1,0,0,1,10,4,vécés,waters,Syn,Non,Oui
meta-llama,Gener,20,1,0,0,1,10,1,sanitaire,gogues,Syn,Non,Non
meta-llama,Gener,20,1,0,0,1,10,2,sanitaire,gogues,Syn,Non,Oui
meta-llama,Gener,20,1,0,0,1,10,3,sanitaire,gogues,Syn,Non,Non
meta-llama,Gener,20,1,0,0,1,10,4,sanitaire,gogues,Syn,Non,Non
meta-llama,Gener,20,1,0,0,1,10,5,sanitaire,gogues,Syn,Non,Non
meta-llama,Gener,21,2,0,0,1,10,1,liseron,fleur,Gener,Oui,Non
meta-llama,Gener,21,2,0,0,1,10,2,liseron,fleur,Gener,Oui,Oui
meta-llama,Gener,21,2,0,0,1,10,3,liseron,fleur,Gener,Oui,Non
meta-llama,Gener,21,2,0,0,1,10,4,liseron,fleur,Gener,Oui,Oui
meta-llama,Gener,21,2,0,0,1,10,5,liseron,fleur,Gener,Oui,Non
meta-llama,Gener,22,2,0,0,1,10,1,grève,mouvement social,Gener,Oui,Oui
meta-llama,Gener,22,2,0,0,1,10,2,grève,mouvement social,Gener,Oui,Oui
meta-llama,Gener,22,2,0,0,1,10,3,grève,mouvement social,Gener,Oui,Oui
meta-llama,Gener,22,2,0,0,1,10,4,grève,mouvement social,Gener,Oui,Oui
meta-llama,Gener,22,2,0,0,1,10,5,grève,mouvement social,Gener,Oui,Oui
meta-llama,Gener,23,2,0,0,1,10,1,soleil,astre,Gener,Oui,Non
meta-llama,Gener,23,2,0,0,1,10,2,soleil,astre,Gener,Oui,Oui
meta-llama,Gener,23,2,0,0,1,10,3,soleil,astre,Gener,Oui,Oui
meta-llama,Gener,23,2,0,0,1,10,4,soleil,astre,Gener,Oui,Oui
meta-llama,Gener,24,2,0,0,1,10,1,lavement,acte médical,Gener,Oui,Non
meta-llama,Gener,24,2,0,0,1,10,2,lavement,acte médical,Gener,Oui,Oui
meta-llama,Gener,24,2,0,0,1,10,3,lavement,acte médical,Gener,Oui,Oui
meta-llama,Gener,24,2,0,0,1,10,4,lavement,acte médical,Gener,Oui,Oui
meta-llama,Gener,24,2,0,0,1,10,5,lavement,acte médical,Gener,Oui,Non
meta-llama,Gener,25,2,0,0,1,10,1,mammifère,ordre,Gener,Oui,Non
meta-llama,Gener,25,2,0,0,1,10,2,mammifère,ordre,Gener,Oui,Oui
meta-llama,Gener,25,2,0,0,1,10,3,mammifère,ordre,Gener,Oui,Oui
meta-llama,Gener,25,2,0,0,1,10,4,mammifère,ordre,Gener,Oui,Oui
meta-llama,Gener,26,2,0,0,1,10,1,soleil,lieu géographique,Gener,Oui,Non
meta-llama,Gener,26,2,0,0,1,10,2,soleil,lieu géographique,Gener,Oui,Oui
meta-llama,Gener,26,2,0,0,1,10,3,soleil,lieu géographique,Gener,Oui,Non
meta-llama,Gener,26,2,0,0,1,10,4,soleil,lieu géographique,Gener,Oui,Non
meta-llama,Gener,27,2,0,0,1,10,1,calcéolaire,plante,Gener,Oui,Non
meta-llama,Gener,27,2,0,0,1,10,2,calcéolaire,plante,Gener,Oui,Oui
meta-llama,Gener,27,2,0,0,1,10,3,calcéolaire,plante,Gener,Oui,Non
meta-llama,Gener,27,2,0,0,1,10,4,calcéolaire,plante,Gener,Oui,Oui
meta-llama,Gener,28,2,0,0,1,10,1,chemise,vêtement,Gener,Oui,Non
meta-llama,Gener,28,2,0,0,1,10,2,chemise,vêtement,Gener,Oui,Oui
meta-llama,Gener,28,2,0,0,1,10,3,chemise,vêtement,Gener,Oui,Oui
meta-llama,Gener,28,2,0,0,1,10,4,chemise,vêtement,Gener,Oui,Oui
meta-llama,Gener,29,2,0,0,1,10,1,curiosité,sentiment,Gener,Oui,Non
meta-llama,Gener,29,2,0,0,1,10,2,curiosité,sentiment,Gener,Oui,Oui
meta-llama,Gener,29,2,0,0,1,10,3,curiosité,sentiment,Gener,Oui,Non
meta-llama,Gener,29,2,0,0,1,10,4,curiosité,sentiment,Gener,Oui,Oui
meta-llama,Gener,30,2,0,0,1,10,1,guitare,instrument,Gener,Oui,Oui
meta-llama,Gener,30,2,0,0,1,10,2,guitare,instrument,Gener,Oui,Oui
meta-llama,Gener,30,2,0,0,1,10,3,guitare,instrument,Gener,Oui,Oui
meta-llama,Gener,30,2,0,0,1,10,4,guitare,instrument,Gener,Oui,Oui
meta-llama,Gener,31,2,0,0,1,10,1,crado,crade,Syn,Non,Non
meta-llama,Gener,31,2,0,0,1,10,2,crado,crade,Syn,Non,Oui
meta-llama,Gener,31,2,0,0,1,10,3,crado,crade,Syn,Non,Non
meta-llama,Gener,31,2,0,0,1,10,4,crado,crade,Syn,Non,Non
meta-llama,Gener,32,2,0,0,1,10,1,enchaîner,désenchaîner,Anti,Non,Non
meta-llama,Gener,32,2,0,0,1,10,2,enchaîner,désenchaîner,Anti,Non,Oui
meta-llama,Gener,32,2,0,0,1,10,3,enchaîner,désenchaîner,Anti,Non,Oui
meta-llama,Gener,32,2,0,0,1,10,4,enchaîner,désenchaîner,Anti,Non,Oui
meta-llama,Gener,32,2,0,0,1,10,5,enchaîner,désenchaîner,Anti,Non,Non
meta-llama,Gener,33,2,0,0,1,10,1,bonhomme,homme,Syn,Non,Non
meta-llama,Gener,33,2,0,0,1,10,2,bonhomme,homme,Syn,Non,Oui
meta-llama,Gener,33,2,0,0,1,10,3,bonhomme,homme,Syn,Non,Oui
meta-llama,Gener,33,2,0,0,1,10,4,bonhomme,homme,Syn,Non,Oui
meta-llama,Gener,34,2,0,0,1,10,1,crade,craspec,Syn,Non,Non
meta-llama,Gener,34,2,0,0,1,10,2,crade,craspec,Syn,Non,Oui
meta-llama,Gener,34,2,0,0,1,10,3,crade,craspec,Syn,Non,Non
meta-llama,Gener,34,2,0,0,1,10,4,crade,craspec,Syn,Non,Non
meta-llama,Gener,35,2,0,0,1,10,1,est,ouest,Contr,Non,Non
meta-llama,Gener,35,2,0,0,1,10,3,est,ouest,Contr,Non,Non
meta-llama,Gener,35,2,0,0,1,10,4,est,ouest,Contr,Non,Oui
meta-llama,Gener,36,2,0,0,1,10,1,sanitaire,tinette,Syn,Non,Non
meta-llama,Gener,36,2,0,0,1,10,2,sanitaire,tinette,Syn,Non,Oui
meta-llama,Gener,36,2,0,0,1,10,3,sanitaire,tinette,Syn,Non,Non
meta-llama,Gener,36,2,0,0,1,10,4,sanitaire,tinette,Syn,Non,Non
meta-llama,Gener,37,2,0,0,1,10,1,choper,attraper,Syn,Non,Non
meta-llama,Gener,37,2,0,0,1,10,3,choper,attraper,Syn,Non,Oui
meta-llama,Gener,37,2,0,0,1,10,4,choper,attraper,Syn,Non,Oui
meta-llama,Gener,38,2,0,0,1,10,1,chèque,carte de crédit,Contr,Non,Non
meta-llama,Gener,38,2,0,0,1,10,3,chèque,carte de crédit,Contr,Non,Non
meta-llama,Gener,38,2,0,0,1,10,4,chèque,carte de crédit,Contr,Non,Oui
meta-llama,Gener,39,2,0,0,1,10,1,postérieur,croupe,Syn,Non,Non
meta-llama,Gener,39,2,0,0,1,10,3,postérieur,croupe,Syn,Non,Non
meta-llama,Gener,39,2,0,0,1,10,4,postérieur,croupe,Syn,Non,Oui
meta-llama,Gener,40,2,0,0,1,10,1,faire usage,servir,Conv_231,Non,Non
meta-llama,Gener,40,2,0,0,1,10,2,faire usage,servir,Conv_231,Non,Oui
meta-llama,Gener,40,2,0,0,1,10,3,faire usage,servir,Conv_231,Non,Non
meta-llama,Gener,40,2,0,0,1,10,4,faire usage,servir,Conv_231,Non,Oui
meta-llama,Gener,41,3,0,0,1,10,1,liseron,fleur,Gener,Oui,Non
meta-llama,Gener,41,3,0,0,1,10,2,liseron,fleur,Gener,Oui,Oui
meta-llama,Gener,41,3,0,0,1,10,3,liseron,fleur,Gener,Oui,Oui
meta-llama,Gener,41,3,0,0,1,10,4,liseron,fleur,Gener,Oui,Oui
meta-llama,Gener,42,3,0,0,1,10,1,grève,mouvement social,Gener,Oui,Non
meta-llama,Gener,42,3,0,0,1,10,2,grève,mouvement social,Gener,Oui,Oui
meta-llama,Gener,42,3,0,0,1,10,3,grève,mouvement social,Gener,Oui,Oui
meta-llama,Gener,42,3,0,0,1,10,4,grève,mouvement social,Gener,Oui,Oui
meta-llama,Gener,43,3,0,0,1,10,1,soleil,astre,Gener,Oui,Non
meta-llama,Gener,43,3,0,0,1,10,2,soleil,astre,Gener,Oui,Oui
meta-llama,Gener,43,3,0,0,1,10,3,soleil,astre,Gener,Oui,Oui
meta-llama,Gener,43,3,0,0,1,10,4,soleil,astre,Gener,Oui,Oui
meta-llama,Gener,44,3,0,0,1,10,1,lavement,acte médical,Gener,Oui,Non
meta-llama,Gener,44,3,0,0,1,10,2,lavement,acte médical,Gener,Oui,Oui
meta-llama,Gener,44,3,0,0,1,10,3,lavement,acte médical,Gener,Oui,Oui
meta-llama,Gener,44,3,0,0,1,10,4,lavement,acte médical,Gener,Oui,Oui
meta-llama,Gener,44,3,0,0,1,10,5,lavement,acte médical,Gener,Oui,Non
meta-llama,Gener,45,3,0,0,1,10,1,mammifère,ordre,Gener,Oui,Oui
meta-llama,Gener,45,3,0,0,1,10,2,mammifère,ordre,Gener,Oui,Oui
meta-llama,Gener,45,3,0,0,1,10,3,mammifère,ordre,Gener,Oui,Oui
meta-llama,Gener,45,3,0,0,1,10,4,mammifère,ordre,Gener,Oui,Oui
meta-llama,Gener,46,3,0,0,1,10,1,soleil,lieu géographique,Gener,Oui,Non
meta-llama,Gener,46,3,0,0,1,10,2,soleil,lieu géographique,Gener,Oui,Oui
meta-llama,Gener,46,3,0,0,1,10,3,soleil,lieu géographique,Gener,Oui,Non
meta-llama,Gener,46,3,0,0,1,10,4,soleil,lieu géographique,Gener,Oui,Non
meta-llama,Gener,47,3,0,0,1,10,1,calcéolaire,plante,Gener,Oui,Non
meta-llama,Gener,47,3,0,0,1,10,2,calcéolaire,plante,Gener,Oui,Oui
meta-llama,Gener,47,3,0,0,1,10,3,calcéolaire,plante,Gener,Oui,Non
meta-llama,Gener,47,3,0,0,1,10,4,calcéolaire,plante,Gener,Oui,Oui
meta-llama,Gener,48,3,0,0,1,10,1,chemise,vêtement,Gener,Oui,Oui
meta-llama,Gener,48,3,0,0,1,10,2,chemise,vêtement,Gener,Oui,Oui
meta-llama,Gener,48,3,0,0,1,10,3,chemise,vêtement,Gener,Oui,Oui
meta-llama,Gener,48,3,0,0,1,10,4,chemise,vêtement,Gener,Oui,Oui
meta-llama,Gener,49,3,0,0,1,10,1,curiosité,sentiment,Gener,Oui,Non
meta-llama,Gener,49,3,0,0,1,10,2,curiosité,sentiment,Gener,Oui,Oui
meta-llama,Gener,49,3,0,0,1,10,3,curiosité,sentiment,Gener,Oui,Non
meta-llama,Gener,49,3,0,0,1,10,4,curiosité,sentiment,Gener,Oui,Oui
meta-llama,Gener,50,3,0,0,1,10,1,guitare,instrument,Gener,Oui,Oui
meta-llama,Gener,50,3,0,0,1,10,2,guitare,instrument,Gener,Oui,Oui
meta-llama,Gener,50,3,0,0,1,10,3,guitare,instrument,Gener,Oui,Oui
meta-llama,Gener,50,3,0,0,1,10,4,guitare,instrument,Gener,Oui,Oui
meta-llama,Gener,51,3,0,0,1,10,1,habileté,avec habileté,Adv_1,Non,Non
meta-llama,Gener,51,3,0,0,1,10,2,habileté,avec habileté,Adv_1,Non,Oui
meta-llama,Gener,51,3,0,0,1,10,3,habileté,avec habileté,Adv_1,Non,Non
meta-llama,Gener,51,3,0,0,1,10,4,habileté,avec habileté,Adv_1,Non,Non
meta-llama,Gener,52,3,0,0,1,10,1,épluchure,légume,S_1,Non,Non
meta-llama,Gener,52,3,0,0,1,10,2,épluchure,légume,S_1,Non,Oui
meta-llama,Gener,52,3,0,0,1,10,3,épluchure,légume,S_1,Non,Oui
meta-llama,Gener,52,3,0,0,1,10,4,épluchure,légume,S_1,Non,Oui
meta-llama,Gener,52,3,0,0,1,10,5,épluchure,légume,S_1,Non,Non
meta-llama,Gener,53,3,0,0,1,10,1,arrêter,s’arrêter,Result_2,Non,Non
meta-llama,Gener,53,3,0,0,1,10,2,arrêter,s’arrêter,Result_2,Non,Oui
meta-llama,Gener,53,3,0,0,1,10,3,arrêter,s’arrêter,Result_2,Non,Non
meta-llama,Gener,53,3,0,0,1,10,4,arrêter,s’arrêter,Result_2,Non,Oui
meta-llama,Gener,54,3,0,0,1,10,1,élégance,élégamment,Adv_1,Non,Non
meta-llama,Gener,54,3,0,0,1,10,2,élégance,élégamment,Adv_1,Non,Oui
meta-llama,Gener,54,3,0,0,1,10,3,élégance,élégamment,Adv_1,Non,Non
meta-llama,Gener,54,3,0,0,1,10,4,élégance,élégamment,Adv_1,Non,Oui
meta-llama,Gener,55,3,0,0,1,10,1,crade,craspec,Syn,Non,Non
meta-llama,Gener,55,3,0,0,1,10,2,crade,craspec,Syn,Non,Oui
meta-llama,Gener,55,3,0,0,1,10,3,crade,craspec,Syn,Non,Non
meta-llama,Gener,55,3,0,0,1,10,4,crade,craspec,Syn,Non,Non
meta-llama,Gener,56,3,0,0,1,10,1,essai,essayer,V_0,Non,Non
meta-llama,Gener,56,3,0,0,1,10,3,essai,essayer,V_0,Non,Non
meta-llama,Gener,56,3,0,0,1,10,4,essai,essayer,V_0,Non,Oui
meta-llama,Gener,57,3,0,0,1,10,1,abattre,abattu,A_2,Non,Non
meta-llama,Gener,57,3,0,0,1,10,3,abattre,abattu,A_2,Non,Non
meta-llama,Gener,57,3,0,0,1,10,4,abattre,abattu,A_2,Non,Oui
meta-llama,Gener,58,3,0,0,1,10,1,conduire,résulter,Conv_21,Non,Non
meta-llama,Gener,58,3,0,0,1,10,3,conduire,résulter,Conv_21,Non,Non
meta-llama,Gener,58,3,0,0,1,10,4,conduire,résulter,Conv_21,Non,Non
meta-llama,Gener,59,3,0,0,1,10,1,causer,résulter,Conv_21,Non,Non
meta-llama,Gener,59,3,0,0,1,10,3,causer,résulter,Conv_21,Non,Non
meta-llama,Gener,59,3,0,0,1,10,4,causer,résulter,Conv_21,Non,Oui
meta-llama,Gener,60,3,0,0,1,10,1,admission,admissible,S_2,Non,Non
meta-llama,Gener,60,3,0,0,1,10,2,admission,admissible,S_2,Non,Oui
meta-llama,Gener,60,3,0,0,1,10,3,admission,admissible,S_2,Non,Non
meta-llama,Gener,60,3,0,0,1,10,4,admission,admissible,S_2,Non,Oui
meta-llama,Gener,60,3,0,0,1,10,5,admission,admissible,S_2,Non,Non
meta-llama,Subst_sens_opposé,1,1,0,0,1,10,1,maison,appartement,Contr,Oui,Non
meta-llama,Subst_sens_opposé,1,1,0,0,1,10,2,maison,appartement,Contr,Oui,Oui
meta-llama,Subst_sens_opposé,1,1,0,0,1,10,3,maison,appartement,Contr,Oui,Non
meta-llama,Subst_sens_opposé,1,1,0,0,1,10,4,maison,appartement,Contr,Oui,Non
meta-llama,Subst_sens_opposé,2,1,0,0,1,10,1,hors service,en service,Anti,Oui,Non
meta-llama,Subst_sens_opposé,2,1,0,0,1,10,3,hors service,en service,Anti,Oui,Oui
meta-llama,Subst_sens_opposé,2,1,0,0,1,10,4,hors service,en service,Anti,Oui,Oui
meta-llama,Subst_sens_opposé,3,1,0,0,1,10,1,manquer,manquer,Conv_21,Oui,Non
meta-llama,Subst_sens_opposé,3,1,0,0,1,10,3,manquer,manquer,Conv_21,Oui,Non
meta-llama,Subst_sens_opposé,3,1,0,0,1,10,4,manquer,manquer,Conv_21,Oui,Oui
meta-llama,Subst_sens_opposé,4,1,0,0,1,10,1,avoir,aller,Conv_21,Oui,Non
meta-llama,Subst_sens_opposé,4,1,0,0,1,10,3,avoir,aller,Conv_21,Oui,Non
meta-llama,Subst_sens_opposé,4,1,0,0,1,10,4,avoir,aller,Conv_21,Oui,Oui
meta-llama,Subst_sens_opposé,5,1,0,0,1,10,1,arrière-petit-fils,arrière-petite-fille,Contr,Oui,Non
meta-llama,Subst_sens_opposé,5,1,0,0,1,10,3,arrière-petit-fils,arrière-petite-fille,Contr,Oui,Oui
meta-llama,Subst_sens_opposé,5,1,0,0,1,10,4,arrière-petit-fils,arrière-petite-fille,Contr,Oui,Oui
meta-llama,Subst_sens_opposé,6,1,0,0,1,10,1,sensible,sensible,Conv_21,Oui,Non
meta-llama,Subst_sens_opposé,6,1,0,0,1,10,3,sensible,sensible,Conv_21,Oui,Non
meta-llama,Subst_sens_opposé,6,1,0,0,1,10,4,sensible,sensible,Conv_21,Oui,Oui
meta-llama,Subst_sens_opposé,7,1,0,0,1,10,1,se souvenir,revenir,Conv_21,Oui,Non
meta-llama,Subst_sens_opposé,7,1,0,0,1,10,2,se souvenir,revenir,Conv_21,Oui,Oui
meta-llama,Subst_sens_opposé,7,1,0,0,1,10,3,se souvenir,revenir,Conv_21,Oui,Non
meta-llama,Subst_sens_opposé,7,1,0,0,1,10,4,se souvenir,revenir,Conv_21,Oui,Non
meta-llama,Subst_sens_opposé,8,1,0,0,1,10,1,impair,pair,Anti,Oui,Non
meta-llama,Subst_sens_opposé,8,1,0,0,1,10,3,impair,pair,Anti,Oui,Oui
meta-llama,Subst_sens_opposé,8,1,0,0,1,10,4,impair,pair,Anti,Oui,Oui
meta-llama,Subst_sens_opposé,9,1,0,0,1,10,1,vocalique,consonantique,Anti,Oui,Non
meta-llama,Subst_sens_opposé,9,1,0,0,1,10,3,vocalique,consonantique,Anti,Oui,Non
meta-llama,Subst_sens_opposé,9,1,0,0,1,10,4,vocalique,consonantique,Anti,Oui,Oui
meta-llama,Subst_sens_opposé,10,1,0,0,1,10,1,ouvert,fermé,Anti,Oui,Non
meta-llama,Subst_sens_opposé,10,1,0,0,1,10,3,ouvert,fermé,Anti,Oui,Oui
meta-llama,Subst_sens_opposé,10,1,0,0,1,10,4,ouvert,fermé,Anti,Oui,Oui
meta-llama,Subst_sens_opposé,11,1,0,0,1,10,1,derche,fessier,Syn,Non,Non
meta-llama,Subst_sens_opposé,11,1,0,0,1,10,3,derche,fessier,Syn,Non,Non
meta-llama,Subst_sens_opposé,11,1,0,0,1,10,4,derche,fessier,Syn,Non,Oui
meta-llama,Subst_sens_opposé,12,1,0,0,1,10,1,causer,résulter,Conv_21,Non,Non
meta-llama,Subst_sens_opposé,12,1,0,0,1,10,3,causer,résulter,Conv_21,Non,Oui
meta-llama,Subst_sens_opposé,12,1,0,0,1,10,4,causer,résulter,Conv_21,Non,Oui
